text,label
Check out our video on learning to perch a #uav using deep reinforcement learning @user @user,1
@user Hanging out here tomorrow but Friday I will be down in Prince George with my Aunt.,1
Terrible play call on 2nd and 7. Victor Cruz on a slant? TE? Nicks sideline? How about any of those?,0
@user you may be right. You also forgot about Michelle Obama and Rihanna on the cover..all granted interviews,1
"""#TimPeake is now listening to Lady Gaga, but it's not on his playlist. Must be pick of another astronaut?",1
"""Tim Chaisson is heading out on an Australian Tour with his first stop in Newcastle, NSW on the 13th. His new tour...",2
meanwhile its half past midnight and my neighbours are sat in the back singing Bob Marley songs ugh,0
Inbetweeners and ben and jerry's tonight I think !,1
"Grateful Dead frontman Jerry Garcia (August 1, 1942-1995). One of the most subtle guitar players in rock &amp; roll.",2
Smoked turkey sliders on @user rolls and a side of #amazing.  Gotta love #thanksgiving #leftovers,2
This guy that just sat behind me smells like body odor and curry... So i didn't have to turn around to see who it was. Obviously Joseph Kony,0
"""You can take UFC, MMA or heavyweight boxing but that Brock Lesnar vs Undertaker fight on @user may have been one of the best ever brawls.""",2
"""Tuesday\u2019s rainfall @ BDR was 0.64\"""""""" which is a record for the date.""",1
@user only because Iron Maiden sat across from us kept looking at me like he wanted to kill me with his awful bare hands.,0
Anonymous asked: Would we have a chance at seeing you for topless Tuesday?,1
yo I\u2019m excited for Royal Rumble might book that Monday off work so I can watch it,2
Rick Perry may be the first to drop out. Out of money.  #GOP2016,0
Sonny gray and David price are 2nd and 4th in era respectively in the AL,1
@user hey I\u2019m coming home tomorrow to surprise Lauren so don\u2019t tell her but I\u2019m going to need you or someone to let me in,1
who\u2019s going Joseph Wright tomorrow?,1
I hope one day we won't even need a oil pipeline because we will have a achieved sustainable society. Free of harmful fossil fuels #NoDAPL,2
Outrageously funny: Amy Schumer plays Mohegan Sun tonight via @user,2
@user how much r u paid 2 exclude Oxford don\u002c khurshid as 1 of d IAC expose. hope today will be the 4th after vadra\u002c khurshid\u002c gadkari,1
tomorrow is my day off. I'm going to be chillin in my underwear watching Naruto all day,2
Why I got talked into this brookwood game\u002c the world may never know.,0
Iran Says New U.S. Visa Rule May Violate Nuclear Pact: A restriction on visa-free travel to the United ... #world,1
"A week ago, Mike Pence went to Hamilton. #NeverForget",1
Did you know that 'Angela Merkel' was Trending Topic on Wednesday 2 for 6 hours in Sweden? #trndnl,1
I can't believe this is happening. #ThankYouObama,2
"@user \""""So amazing to have the beautiful Lady Gaga at the show in AC tonight. Love you girl.- Britney\""""""",2
".@johnharris1969 brilliant on the refugee crisis, a test, and David Cameron's bloody shameful failure.",0
Serena gets past sister Venus in U.S. Open quarterfinals: For stretches of the 27th edition of Williams vs. Wi...,1
Presenting the Red Line symptoms of Aconite in two slides.I <3 Homeopathy,1
Mind fucked!#BreakingBad #TheWalkingDead#BB #TWD,1
#RejectedBlackFridayDeals Tony Romo for a ball boy,1
@user u just hold out to Ash Wednesday #letthemknowthecraic,1
RT @user Trump transition statement on alt right conference where neo nazis and white nationalists were praising Trump's election,0
"""Went and saw Paper Towns, got Baskin Robins, sat in the car and talked about life for 4 hours, got home at 3 AM. I'm gonna miss Shannon.""",2
10th anniversary of Tony Pulis taking charge at Stoke. No matter what people say you cannot deny the bloke has done a great job #WelldoneTP,2
THE TRUMP CAMPAIGN LITERALLY ADMITTED TO COMMITTING FORMS OF VOTER SUPPRESSION.DEMOCRACY IS AT STAKE N ALL YALL CARE AB IS THE SNL COLD OPEN,0
"""On 15 Aug 2009, U2's 1st UK gig on their current tour broke the attendance record for a Wembley Stadium concert with over 88,000 spectators!""",2
Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing,1
@user were you shocked at how poor Sunderland were on Tuesday night against a small town from Yorkshire ?,0
Can't wait to see the iPad Plus .... #Apple #AppleEvent #TimCook,2
"Even the #NYTimes is admitting ,via Krugman's nonsense, that Trump is why TPP is dead. #DemExit #NotMeUs #RealLeftNow #ThirdParty #Greens",0
"#LQLDailyQuestion Which actress died aged 62 on the same day as Michael Jackson, June 25th 2009?",1
@user Harvey and Shawn have put me on the no access list along with Bo and Carl Pelini. Otherwise I'd be there tomorrow.,0
AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Source: Corriere dello Sport)  #transfertalk,1
Ludicrous road trip: Tesla Model S P90D from London to Berlin #Tesla #Models #car #Automotive #cars #Autos,2
Leah from teen mom 2 is pregnant with her 3rd child and is getting married for the 2nd time to a new guy.. Congrats you\u2019re 19.,2
_RT_ bobbymoo: jreynoldsMP That's Real Madrid trying to open the De Gea documents sent over by #MUFC on Sunday...,1
@user   Never believe the state / BBC - I think you may be coming to the conclusion the BBC are not trustworthy.,0
@user @user @user Like you did when you were campaigning for someone who supports the death penalty?,0
Oh lordy\u002c a hilarious night of dressing up as Jackie O and Nelson. Godamn it\u002c its only Wednesday,2
Anyone want to see Knife Party\u002c Tommy Trash\u002c Kill The Noise\u002c Style of Eye\u002c Baauer & Destructo on Oct 26 in NYC?,1
Microsoft Joins the Linux Foundation As Everyone Now Loves Open Source   #msftedu #edtech,2
my history teacher skipped school Friday to see the foo fighters,1
"""finally, a fantasy and gay novel omg (you can get it for free!!)",2
Yes I can call it commitment because they are signing yet. National Signing Day for NBA is July 11th.,1
@user @user I assumed you were a victim of animal testing of hair volumizer,0
Big fan of the holidays that just involve partying: St. Patrick\u2019s\u002c 4th of July\u002c Halloween\u002c Presidents Day\u002c etc.,2
"The Legislation, Liabilities and Ethics of Self-Driving Cars",1
What is it with female politicians?  Carly Fiorina (who I absolutely adore) was the darling of the Sunday shows...,2
#ThankYouObama #thankyouJesus May God Bless the Obamas,2
JR\u2019s HAVE to go to the pep rally tomorrow!,1
Ik heb een @user als 'leuk' gemarkeerd Apple Special Event March 7 2012 iPad 3 the new ipad Ful,1
@user Indeed White Supremacists aren't #AltRight anymore... We are Republicans now ! o/ Hail Victory !,2
Protest against Trump breaks out on Black Friday in US LiveLeak #News,0
"One by one, may all states wake up to the evil that Monsanto is and may justice prevails!",1
Astrology may be a blasphemous concept to some\u002c but I am the absolute epitome of my sign. Every last detail.,2
I'm so sad. No Inkigayo tomorrow. That means we don't get to see IU in her Halloween costume on TV. Hope she tweets a selca. Witch IU?,0
I want Charlie Wilson and Kanye West to perform at my wedding and/or my 25th birthday party #Bound,2
Chuck Norris is on the 11th Prestigue on Modern Warfare 2 ... It took one game to get there.,1
"@user Niki Lauda did so, in Japan, in 1976.  That's the same Niki Lauda who said it was safe to race this Sunday.""",1
